product_name,selling_price_inr,mrp_inr,discount_as_listed,discount_calculated,star_rating,specs,category,platform,source_url,scraped_at,num_reviews
Acer Aspire Lite AMD Ryzen 3 Quad Core 5300U - (8 GB/512 GB SSD/Windows 11 Home) AL15-41 Thin and Light Laptop,39435,44990.0,12.0,12.35,,,laptops,Shopsy,https://www.shopsy.in/search?q=laptops&page=5,2026-04-21 17:21:15,"(1,536)"
3.8,220,2221.0,90.0,90.09,,,headphones,Shopsy,https://www.shopsy.in/search?q=headphones&page=2,2026-04-21 17:21:23,(409)
3.7,222,999.0,77.0,77.78,,,headphones,Shopsy,https://www.shopsy.in/search?q=headphones&page=2,2026-04-21 17:21:23,"(2,452)"
3.5,189,799.0,76.0,76.35,,,headphones,Shopsy,https://www.shopsy.in/search?q=headphones&page=2,2026-04-21 17:21:23,"(5,081)"
3.8,205,1199.0,82.0,82.9,,,headphones,Shopsy,https://www.shopsy.in/search?q=headphones&page=2,2026-04-21 17:21:23,(184)
3.6,195,1999.0,90.0,90.25,,,headphones,Shopsy,https://www.shopsy.in/search?q=headphones&page=2,2026-04-21 17:21:23,(390)
3.5,259,1999.0,87.0,87.04,,,headphones,Shopsy,https://www.shopsy.in/search?q=headphones&page=2,2026-04-21 17:21:23,(834)
4.1,223,2199.0,89.0,89.86,,,headphones,Shopsy,https://www.shopsy.in/search?q=headphones&page=2,2026-04-21 17:21:23,(250)
3.9,202,1199.0,83.0,83.15,,,headphones,Shopsy,https://www.shopsy.in/search?q=headphones&page=2,2026-04-21 17:21:23,(27)
3.4,393,858.0,54.0,54.2,,,headphones,Shopsy,https://www.shopsy.in/search?q=headphones&page=2,2026-04-21 17:21:23,(260)
3.5,232,738.0,68.0,68.56,,,headphones,Shopsy,https://www.shopsy.in/search?q=headphones&page=2,2026-04-21 17:21:23,(522)
3.6,222,999.0,77.0,77.78,,,headphones,Shopsy,https://www.shopsy.in/search?q=headphones&page=2,2026-04-21 17:21:23,(442)
3.7,208,1499.0,86.0,86.12,,,headphones,Shopsy,https://www.shopsy.in/search?q=headphones&page=2,2026-04-21 17:21:23,(591)
3.9,205,1199.0,82.0,82.9,,,headphones,Shopsy,https://www.shopsy.in/search?q=headphones&page=2,2026-04-21 17:21:23,(54)
3.5,367,858.0,57.0,57.23,,,headphones,Shopsy,https://www.shopsy.in/search?q=headphones&page=2,2026-04-21 17:21:23,(270)
3.7,216,2299.0,90.0,90.6,,,headphones,Shopsy,https://www.shopsy.in/search?q=headphones&page=2,2026-04-21 17:21:23,(591)
4.1,121,699.0,82.0,82.69,,,headphones,Shopsy,https://www.shopsy.in/search?q=headphones&page=2,2026-04-21 17:21:23,(75)
4.7,390,998.0,60.0,60.92,,,headphones,Shopsy,https://www.shopsy.in/search?q=headphones&page=2,2026-04-21 17:21:23,(3)
4,405,1299.0,68.0,68.82,,,headphones,Shopsy,https://www.shopsy.in/search?q=headphones&page=2,2026-04-21 17:21:23,(4)
3.8,242,1999.0,87.0,87.89,,,headphones,Shopsy,https://www.shopsy.in/search?q=headphones&page=2,2026-04-21 17:21:23,(409)
3.5,400,998.0,59.0,59.92,,,headphones,Shopsy,https://www.shopsy.in/search?q=headphones&page=2,2026-04-21 17:21:23,(8)
3.6,213,799.0,73.0,73.34,,,headphones,Shopsy,https://www.shopsy.in/search?q=headphones&page=2,2026-04-21 17:21:23,(622)
4,780,2499.0,68.0,68.79,,,headphones,Shopsy,https://www.shopsy.in/search?q=headphones&page=2,2026-04-21 17:21:23,(259)
3.3,253,1599.0,84.0,84.18,,,headphones,Shopsy,https://www.shopsy.in/search?q=headphones&page=2,2026-04-21 17:21:23,(238)
3.7,735,2999.0,75.0,75.49,,,headphones,Shopsy,https://www.shopsy.in/search?q=headphones&page=2,2026-04-21 17:21:23,(363)
3.7,205,1199.0,82.0,82.9,,,headphones,Shopsy,https://www.shopsy.in/search?q=headphones&page=2,2026-04-21 17:21:23,(167)
3.5,212,999.0,78.0,78.78,,,headphones,Shopsy,https://www.shopsy.in/search?q=headphones&page=2,2026-04-21 17:21:23,"(1,008)"
3.7,183,1199.0,84.0,84.74,,,headphones,Shopsy,https://www.shopsy.in/search?q=headphones&page=2,2026-04-21 17:21:23,(355)
3.6,382,858.0,55.0,55.48,,,headphones,Shopsy,https://www.shopsy.in/search?q=headphones&page=2,2026-04-21 17:21:23,(87)
4,129,799.0,83.0,83.85,,,headphones,Shopsy,https://www.shopsy.in/search?q=headphones&page=2,2026-04-21 17:21:23,(110)
3.6,196,1999.0,90.0,90.2,,,headphones,Shopsy,https://www.shopsy.in/search?q=headphones&page=2,2026-04-21 17:21:23,(418)
3.5,195,1999.0,90.0,90.25,,,headphones,Shopsy,https://www.shopsy.in/search?q=headphones&page=3,2026-04-21 17:21:28,(481)
3.8,135,799.0,83.0,83.1,,,headphones,Shopsy,https://www.shopsy.in/search?q=headphones&page=3,2026-04-21 17:21:28,(39)
3.6,212,999.0,78.0,78.78,,,headphones,Shopsy,https://www.shopsy.in/search?q=headphones&page=3,2026-04-21 17:21:28,(33)
3.8,329,1599.0,79.0,79.42,,,headphones,Shopsy,https://www.shopsy.in/search?q=headphones&page=3,2026-04-21 17:21:28,(33)
3.7,197,1199.0,83.0,83.57,,,headphones,Shopsy,https://www.shopsy.in/search?q=headphones&page=3,2026-04-21 17:21:28,(89)
3.7,223,999.0,77.0,77.68,,,headphones,Shopsy,https://www.shopsy.in/search?q=headphones&page=3,2026-04-21 17:21:28,(186)
3.9,225,999.0,77.0,77.48,,,headphones,Shopsy,https://www.shopsy.in/search?q=headphones&page=3,2026-04-21 17:21:28,(43)
3.5,223,699.0,68.0,68.1,,,headphones,Shopsy,https://www.shopsy.in/search?q=headphones&page=3,2026-04-21 17:21:28,"(11,401)"
4.5,234,1999.0,88.0,88.29,,,headphones,Shopsy,https://www.shopsy.in/search?q=headphones&page=3,2026-04-21 17:21:28,(4)
5,217,999.0,78.0,78.28,,,headphones,Shopsy,https://www.shopsy.in/search?q=headphones&page=3,2026-04-21 17:21:28,(3)
3.6,223,599.0,62.0,62.77,,,headphones,Shopsy,https://www.shopsy.in/search?q=headphones&page=3,2026-04-21 17:21:28,(151)
3.4,240,738.0,67.0,67.48,,,headphones,Shopsy,https://www.shopsy.in/search?q=headphones&page=3,2026-04-21 17:21:28,(484)
3.6,239,699.0,65.0,65.81,,,headphones,Shopsy,https://www.shopsy.in/search?q=headphones&page=3,2026-04-21 17:21:28,(958)
3.8,212,999.0,78.0,78.78,,,headphones,Shopsy,https://www.shopsy.in/search?q=headphones&page=3,2026-04-21 17:21:28,(44)
3.4,253,1599.0,84.0,84.18,,,headphones,Shopsy,https://www.shopsy.in/search?q=headphones&page=3,2026-04-21 17:21:28,(218)
4.2,197,1199.0,83.0,83.57,,,headphones,Shopsy,https://www.shopsy.in/search?q=headphones&page=3,2026-04-21 17:21:28,(9)
3.5,241,899.0,73.0,73.19,,,headphones,Shopsy,https://www.shopsy.in/search?q=headphones&page=3,2026-04-21 17:21:28,(27)
4,229,1999.0,88.0,88.54,,,headphones,Shopsy,https://www.shopsy.in/search?q=headphones&page=3,2026-04-21 17:21:28,(2)
3.6,231,849.0,72.0,72.79,,,headphones,Shopsy,https://www.shopsy.in/search?q=headphones&page=3,2026-04-21 17:21:28,(53)
3.5,680,1999.0,65.0,65.98,,,headphones,Shopsy,https://www.shopsy.in/search?q=headphones&page=3,2026-04-21 17:21:28,(14)
3.3,232,999.0,76.0,76.78,,,headphones,Shopsy,https://www.shopsy.in/search?q=headphones&page=3,2026-04-21 17:21:28,(12)
3.7,198,1399.0,85.0,85.85,,,headphones,Shopsy,https://www.shopsy.in/search?q=headphones&page=5,2026-04-21 17:21:35,(591)
2.3,222,899.0,75.0,75.31,,,headphones,Shopsy,https://www.shopsy.in/search?q=headphones&page=5,2026-04-21 17:21:35,(3)
3.3,389,858.0,54.0,54.66,,,headphones,Shopsy,https://www.shopsy.in/search?q=headphones&page=5,2026-04-21 17:21:35,(17)
